event_id,station,p_t,p_prob,s_t,s_prob
texnet2024qfdz,SM03,2024-08-18 12:16:15.243000,0.784,2024-08-18 12:16:18.503000,0.736
texnet2024qfdz,SM04,2024-08-18 12:16:16.711000,0.716,2024-08-18 12:16:20.911000,0.749
texnet2024qfad,ALPN,2024-08-18 10:18:22.055000,0.601,2024-08-18 10:18:40.195000,0.564
texnet2024qfad,APMT,2024-08-18 10:18:23.140000,0.605,2024-08-18 10:18:40.940000,0.67
texnet2024qfad,AT01,2024-08-18 10:18:50.395000,0.922,2024-08-18 10:18:52.395000,0.881
texnet2024qfad,DKNS,2024-08-18 10:18:22.525000,0.21899999999999997,2024-08-18 10:18:39.315000,0.238
texnet2024qfad,GV03,2024-08-18 10:18:56.163000,0.2,2024-08-18 10:19:01.953000,0.519
texnet2024qfad,GV03,2024-08-18 10:18:56.113000,0.063,2024-08-18 10:19:01.963000,0.345
texnet2024qfad,MB01,2024-08-18 10:18:22.224500,0.19899999999999998,2024-08-18 10:18:58.144500,0.746
texnet2024qfad,MB02,2024-08-18 10:18:58.459500,0.57,2024-08-18 10:19:05.769500,0.844
texnet2024qfad,MB02,2024-08-18 10:18:58.029500,0.6890000000000001,2024-08-18 10:19:05.739500,0.686
texnet2024qfad,MB03,2024-08-18 10:19:06.045500,0.512,2024-08-18 10:19:18.165500,0.602
texnet2024qfad,MB05,2024-08-18 10:18:22.439500,0.001,2024-08-18 10:19:15.409500,0.022
texnet2024qfad,MB05,2024-08-18 10:19:05.369500,0.518,2024-08-18 10:19:19.139500,0.168
texnet2024qfad,MB06,2024-08-18 10:18:53.657500,0.8170000000000001,2024-08-18 10:18:58.007500,0.511
texnet2024qfad,OG02,2024-08-18 10:18:58.858000,0.256,2024-08-18 10:19:06.718000,0.793
texnet2024qfad,OG02,2024-08-18 10:18:58.858000,0.408,2024-08-18 10:19:06.688000,0.697
texnet2024qfad,OZNA,2024-08-18 10:19:05.080000,0.8740000000000001,2024-08-18 10:19:17.630000,0.783
texnet2024qfad,OZNA,2024-08-18 10:19:05.070000,0.67,2024-08-18 10:19:17.600000,0.762
texnet2024qfad,POST,2024-08-18 10:18:19.835000,0.021,no pick,no pick
texnet2024qfad,POST,2024-08-18 10:19:13.405000,0.574,2024-08-18 10:19:31.895000,0.241
texnet2024qfad,SAND,2024-08-18 10:18:20.750000,0.895,2024-08-18 10:18:31.500000,0.582
texnet2024qfad,SAND,2024-08-18 10:19:19.450000,0.54,2024-08-18 10:19:43.350000,0.499
texnet2024qfad,SGCY,2024-08-18 10:18:58.390000,0.807,2024-08-18 10:19:06.030000,0.502
texnet2024qfad,SGCY,2024-08-18 10:18:58.030000,0.857,2024-08-18 10:19:05.800000,0.507
texnet2024qfad,SN07,2024-08-18 10:18:24.063500,0.35,2024-08-18 10:18:24.033500,0.778
texnet2024qfad,SN07,2024-08-18 10:19:17.143500,0.322,2024-08-18 10:19:37.783500,0.417
texnet2024qfad,SN10,2024-08-18 10:18:22.866000,0.532,2024-08-18 10:18:25.416000,0.428
texnet2024qfad,SN10,2024-08-18 10:19:17.666000,0.284,2024-08-18 10:19:38.496000,0.361
texnet2024qezy,AT01,2024-08-18 10:11:19.085000,0.919,2024-08-18 10:11:20.895000,0.855
texnet2024qezy,CW01,2024-08-18 10:10:49.641000,0.005,no pick,no pick
texnet2024qezy,DB04,2024-08-18 10:11:42.600000,0.45799999999999996,2024-08-18 10:12:00.090000,0.529
texnet2024qezy,GV03,2024-08-18 10:11:24.723000,0.6609999999999999,2024-08-18 10:11:30.723000,0.576
texnet2024qezy,GV03,2024-08-18 10:11:24.783000,0.43799999999999994,2024-08-18 10:11:30.713000,0.527
texnet2024qezy,MB01,2024-08-18 10:11:23.534500,0.025,2024-08-18 10:11:27.504500,0.672
texnet2024qezy,MB01,2024-08-18 10:11:27.354500,0.002,2024-08-18 10:11:27.524500,0.494
texnet2024qezy,MB02,2024-08-18 10:11:27.364500,0.045,2024-08-18 10:11:35.274500,0.762
texnet2024qezy,MB02,2024-08-18 10:11:27.784500,0.929,2024-08-18 10:11:35.284500,0.643
texnet2024qezy,MB06,2024-08-18 10:11:22.417500,0.8909999999999999,2024-08-18 10:11:26.687500,0.692
texnet2024qezy,MB07,2024-08-18 10:10:50.850000,0.005,2024-08-18 10:11:34.810000,0.671
texnet2024qezy,MB10,2024-08-18 10:10:51.110000,0.001,no pick,no pick
texnet2024qezy,MB13,2024-08-18 10:11:28.460000,0.085,no pick,no pick
texnet2024qezy,MB17,2024-08-18 10:11:25.116000,0.6759999999999999,2024-08-18 10:11:31.246000,0.729
texnet2024qezy,MB17,2024-08-18 10:11:25.166000,0.002,2024-08-18 10:11:31.266000,0.042
texnet2024qezy,MID02,2024-08-18 10:10:52.115000,0.024,2024-08-18 10:11:35.595000,0.715
texnet2024qezy,MID02,2024-08-18 10:11:28.035000,0.002,2024-08-18 10:11:35.555000,0.604
texnet2024qezy,ODSA,2024-08-18 10:10:51.085000,0.628,2024-08-18 10:11:43.185000,0.691
texnet2024qezy,ODSA,2024-08-18 10:11:32.095000,0.625,2024-08-18 10:11:43.185000,0.632
texnet2024qezy,OZNA,2024-08-18 10:11:34.140000,0.03,2024-08-18 10:11:46.770000,0.672
texnet2024qezy,OZNA,2024-08-18 10:11:33.540000,0.8190000000000001,2024-08-18 10:11:46.690000,0.723
texnet2024qezy,PB01,2024-08-18 10:10:51.890000,0.013000000000000001,no pick,no pick
texnet2024qezy,PB05,2024-08-18 10:10:50.660000,0.040999999999999995,no pick,no pick
texnet2024qezy,PB05,2024-08-18 10:11:46.440000,0.442,no pick,no pick
texnet2024qezy,PECS,2024-08-18 10:10:51.675000,0.40399999999999997,2024-08-18 10:11:01.095000,0.031
texnet2024qezy,PECS,2024-08-18 10:11:50.975000,0.139,2024-08-18 10:12:16.095000,0.112
texnet2024qezy,POST,2024-08-18 10:10:51.435000,0.006,no pick,no pick
texnet2024qezy,POST,2024-08-18 10:11:42.365000,0.191,2024-08-18 10:12:00.405000,0.206
texnet2024qezy,SAND,2024-08-18 10:10:49.650000,0.057999999999999996,2024-08-18 10:10:52.550000,0.024
texnet2024qezy,SAND,2024-08-18 10:11:48.540000,0.568,no pick,no pick
texnet2024qezy,SD01,2024-08-18 10:10:49.193000,0.068,2024-08-18 10:10:58.803000,0.242
texnet2024qezy,SD01,2024-08-18 10:11:33.153000,0.191,2024-08-18 10:11:45.243000,0.084
texnet2024qezy,SGCY,2024-08-18 10:11:27.030000,0.775,2024-08-18 10:11:34.320000,0.654
texnet2024qezy,SGCY,2024-08-18 10:11:27.040000,0.441,2024-08-18 10:11:34.300000,0.599
texnet2024qezy,SM03,2024-08-18 10:10:49.141000,0.087,2024-08-18 10:11:36.771000,0.449
texnet2024qezy,SM03,2024-08-18 10:11:28.141000,0.76,2024-08-18 10:11:36.741000,0.304
texnet2024qezy,SN07,2024-08-18 10:10:51.598500,0.125,no pick,no pick
texnet2024qezy,SN07,2024-08-18 10:11:45.658500,0.29600000000000004,no pick,no pick
texnet2024qezy,SN09,2024-08-18 10:10:52.115000,0.040999999999999995,no pick,no pick
texnet2024qezy,SN09,2024-08-18 10:11:40.785000,0.182,2024-08-18 10:11:57.665000,0.265
texnet2024qezy,SN10,2024-08-18 10:10:52.248000,0.002,no pick,no pick
texnet2024qezy,SN10,2024-08-18 10:11:46.328000,0.425,2024-08-18 10:12:07.488000,0.338
texnet2024qezk,APMT,2024-08-18 09:57:16.310000,0.002,no pick,no pick
texnet2024qezk,DKNS,2024-08-18 09:57:16.595000,0.035,no pick,no pick
texnet2024qezk,GV02,2024-08-18 09:57:44.675000,0.914,2024-08-18 09:57:45.915000,0.835
texnet2024qezk,MB03,2024-08-18 09:57:59.730500,0.034,2024-08-18 09:58:11.420500,0.158
texnet2024qezk,MB05,2024-08-18 09:57:52.523500,0.8440000000000001,2024-08-18 09:57:59.473500,0.81
texnet2024qezk,MB13,2024-08-18 09:57:46.730000,0.882,2024-08-18 09:57:49.370000,0.862
texnet2024qezk,MB21,2024-08-18 09:57:48.275000,0.843,2024-08-18 09:57:52.015000,0.867
texnet2024qezk,OP01,2024-08-18 09:57:46.247000,0.77,2024-08-18 09:57:48.377000,0.861
texnet2024qezk,OP01,2024-08-18 09:57:46.487000,0.441,2024-08-18 09:57:48.367000,0.314
texnet2024qezk,POST,2024-08-18 09:57:57.475000,0.018000000000000002,2024-08-18 09:58:07.775000,0.651
texnet2024qezk,SGCY,2024-08-18 09:57:51.970000,0.851,2024-08-18 09:57:58.320000,0.822
texnet2024qezk,SN07,2024-08-18 09:57:16.288500,0.002,no pick,no pick
texnet2024qesd,APMT,2024-08-18 06:16:47.725000,0.38299999999999995,2024-08-18 06:16:56.825000,0.502
texnet2024qesd,APMT,2024-08-18 06:16:46.275000,0.628,2024-08-18 06:16:56.825000,0.668
texnet2024qesd,BRDY,2024-08-18 06:16:07.195000,0.012,no pick,no pick
texnet2024qesd,CF01,2024-08-18 06:16:35.121000,0.44299999999999995,2024-08-18 06:16:36.601000,0.523
texnet2024qesd,DKNS,2024-08-18 06:16:07.235000,0.102,2024-08-18 06:17:02.855000,0.69
texnet2024qesd,DKNS,2024-08-18 06:16:51.005000,0.22399999999999998,2024-08-18 06:17:02.855000,0.792
texnet2024qesd,GV02,2024-08-18 06:16:05.045000,0.016,2024-08-18 06:16:57.085000,0.035
texnet2024qesd,HP01,2024-08-18 06:16:06.488827,0.165,2024-08-18 06:16:51.748827,0.529
texnet2024qesd,HP01,2024-08-18 06:16:48.888827,0.115,2024-08-18 06:16:51.778827,0.515
texnet2024qesd,HP02,2024-08-18 06:16:08.191401,0.016,2024-08-18 06:16:49.521401,0.605
texnet2024qesd,MB03,2024-08-18 06:16:53.400500,0.004,2024-08-18 06:16:10.550500,0.062
texnet2024qesd,MB03,2024-08-18 06:16:53.330500,0.615,2024-08-18 06:17:05.490500,0.403
texnet2024qesd,MO01,2024-08-18 06:16:05.029000,0.048,2024-08-18 06:16:55.399000,0.231
texnet2024qesd,POST,2024-08-18 06:16:47.695000,0.902,2024-08-18 06:16:57.815000,0.791
texnet2024qesd,POST,2024-08-18 06:16:47.695000,0.813,2024-08-18 06:16:57.815000,0.772
texnet2024qesd,SN02,2024-08-18 06:16:37.885000,0.8909999999999999,2024-08-18 06:16:41.275000,0.809
texnet2024qesd,SN02,2024-08-18 06:16:43.215000,0.017,2024-08-18 06:16:41.255000,0.365
texnet2024qesd,SN03,2024-08-18 06:16:38.815000,0.836,2024-08-18 06:16:42.885000,0.835
texnet2024qesd,SN04,2024-08-18 06:16:37.700000,0.912,2024-08-18 06:16:40.900000,0.779
texnet2024qesd,SN04,2024-08-18 06:16:37.730000,0.044000000000000004,2024-08-18 06:16:40.910000,0.275
texnet2024qesd,SN07,2024-08-18 06:16:40.618500,0.8740000000000001,2024-08-18 06:16:45.878500,0.886
texnet2024qesd,SN07,2024-08-18 06:16:40.638500,0.8079999999999999,2024-08-18 06:16:45.878500,0.892
texnet2024qesd,SN09,2024-08-18 06:16:35.450000,0.8740000000000001,2024-08-18 06:16:37.230000,0.866
texnet2024qesd,SN09,2024-08-18 06:16:43.770000,0.129,no pick,no pick
texnet2024qesb,MB02,2024-08-18 06:14:28.844500,0.004,2024-08-18 06:15:18.194500,0.293
texnet2024qesb,MB05,2024-08-18 06:14:59.532500,0.889,2024-08-18 06:15:03.642500,0.8640000000000001
texnet2024qesb,MB11,2024-08-18 06:14:26.190000,0.247,2024-08-18 06:15:03.800000,0.5579999999999999
texnet2024qesb,MB13,2024-08-18 06:15:01.180000,0.8109999999999999,2024-08-18 06:15:05.980000,0.846
texnet2024qesb,MB15,2024-08-18 06:14:57.260000,0.8420000000000001,2024-08-18 06:14:59.530000,0.805
texnet2024qesb,MB16,2024-08-18 06:14:58.460000,0.778,2024-08-18 06:15:01.640000,0.7909999999999999
texnet2024qesb,MB23,2024-08-18 06:14:58.380500,0.841,2024-08-18 06:15:01.300500,0.752
texnet2024qesb,MG01,2024-08-18 06:14:56.113541,0.922,2024-08-18 06:14:57.573541,0.88
texnet2024qesb,MID02,2024-08-18 06:15:00.475000,0.644,2024-08-18 06:15:04.965000,0.802
texnet2024qesb,ODSA,2024-08-18 06:14:28.355000,0.456,2024-08-18 06:15:11.435000,0.753
texnet2024qesb,OG02,2024-08-18 06:15:04.382000,0.807,2024-08-18 06:15:11.462000,0.813
texnet2024qesb,SD01,2024-08-18 06:14:57.563000,0.883,2024-08-18 06:15:00.033000,0.8959999999999999
texnet2024qesb,SM02,2024-08-18 06:14:56.759000,0.8859999999999999,2024-08-18 06:14:58.729000,0.8009999999999999
texnet2024qesb,SM03,2024-08-18 06:14:58.221000,0.41700000000000004,2024-08-18 06:15:00.931000,0.6629999999999999
texnet2024qesb,SM04,2024-08-18 06:14:56.421000,0.9209999999999999,2024-08-18 06:14:57.911000,0.752
texnet2024qemx,AT01,2024-08-18 03:36:55.265000,0.9079999999999999,2024-08-18 03:36:57.235000,0.85
texnet2024qemx,CW01,2024-08-18 03:37:02.347000,0.807,2024-08-18 03:37:09.287000,0.487
texnet2024qemx,CW01,2024-08-18 03:37:02.367000,0.828,2024-08-18 03:37:09.277000,0.518
texnet2024qemx,GV02,2024-08-18 03:36:25.825000,0.027999999999999997,2024-08-18 03:37:16.095000,0.388
texnet2024qemx,GV02,2024-08-18 03:37:05.745000,0.40299999999999997,2024-08-18 03:37:16.065000,0.295
texnet2024qemx,GV03,2024-08-18 03:37:00.929000,0.848,2024-08-18 03:37:06.849000,0.625
texnet2024qemx,GV03,2024-08-18 03:37:00.929000,0.727,2024-08-18 03:37:06.839000,0.686
texnet2024qemx,MB01,2024-08-18 03:36:58.709500,0.664,2024-08-18 03:37:02.989500,0.845
texnet2024qemx,MB01,2024-08-18 03:37:01.899500,0.151,2024-08-18 03:37:02.989500,0.808
texnet2024qemx,MB02,2024-08-18 03:37:03.184500,0.322,2024-08-18 03:37:10.604500,0.447
texnet2024qemx,MB02,2024-08-18 03:37:03.184500,0.503,2024-08-18 03:37:10.624500,0.833
texnet2024qemx,MB03,2024-08-18 03:37:10.560500,0.062,2024-08-18 03:37:23.040500,0.338
texnet2024qemx,MB03,2024-08-18 03:37:10.540500,0.7290000000000001,2024-08-18 03:37:23.040500,0.811
texnet2024qemx,MB04,2024-08-18 03:36:27.968000,0.002,no pick,no pick
texnet2024qemx,MB04,2024-08-18 03:37:04.868000,0.002,no pick,no pick
texnet2024qemx,MB05,2024-08-18 03:37:10.216500,0.255,2024-08-18 03:37:24.056500,0.199
texnet2024qemx,MB06,2024-08-18 03:36:58.527500,0.865,2024-08-18 03:37:02.857500,0.568
texnet2024qemx,MB06,2024-08-18 03:37:00.757500,0.039,2024-08-18 03:37:02.857500,0.341
texnet2024qemx,MB11,2024-08-18 03:37:02.350000,0.654,2024-08-18 03:37:09.370000,0.534
texnet2024qemx,MB11,2024-08-18 03:37:02.350000,0.33299999999999996,2024-08-18 03:37:09.350000,0.669
texnet2024qemx,MB13,2024-08-18 03:37:04.640000,0.715,2024-08-18 03:37:13.400000,0.614
texnet2024qemx,MB13,2024-08-18 03:37:04.660000,0.8490000000000001,2024-08-18 03:37:13.400000,0.522
texnet2024qemx,MB16,2024-08-18 03:37:07.260000,0.73,2024-08-18 03:37:17.850000,0.665
texnet2024qemx,MB16,2024-08-18 03:37:07.260000,0.698,2024-08-18 03:37:17.840000,0.552
texnet2024qemx,MB17,2024-08-18 03:37:01.068000,0.693,2024-08-18 03:37:07.208000,0.853
texnet2024qemx,MB17,2024-08-18 03:37:01.098000,0.64,2024-08-18 03:37:07.208000,0.876
texnet2024qemx,MB21,2024-08-18 03:37:04.985000,0.055,2024-08-18 03:37:13.885000,0.629
texnet2024qemx,MID01,2024-08-18 03:36:27.475000,0.006999999999999999,2024-08-18 03:37:09.365000,0.525
texnet2024qemx,MID01,2024-08-18 03:37:02.275000,0.18,2024-08-18 03:37:09.405000,0.669
texnet2024qemx,MID02,2024-08-18 03:37:03.715000,0.606,2024-08-18 03:37:11.615000,0.734
texnet2024qemx,MID02,2024-08-18 03:37:03.465000,0.728,2024-08-18 03:37:11.615000,0.745
texnet2024qemx,OG02,2024-08-18 03:37:03.636000,0.8079999999999999,2024-08-18 03:37:11.586000,0.791
texnet2024qemx,OG02,2024-08-18 03:37:03.536000,0.934,2024-08-18 03:37:11.586000,0.838
texnet2024qemx,OP01,2024-08-18 03:36:25.209000,0.156,2024-08-18 03:37:18.749000,0.581
texnet2024qemx,OP01,2024-08-18 03:37:07.799000,0.75,2024-08-18 03:37:18.749000,0.618
texnet2024qemx,OZNA,2024-08-18 03:37:09.985000,0.794,2024-08-18 03:37:22.515000,0.538
texnet2024qemx,OZNA,2024-08-18 03:37:09.985000,0.879,2024-08-18 03:37:22.485000,0.839
texnet2024qemx,PECS,2024-08-18 03:36:27.265000,0.102,no pick,no pick
texnet2024qemx,PECS,2024-08-18 03:37:26.095000,0.358,2024-08-18 03:37:51.275000,0.085
texnet2024qemx,POST,2024-08-18 03:37:18.285000,0.005,no pick,no pick
texnet2024qemx,POST,2024-08-18 03:37:18.245000,0.495,2024-08-18 03:37:36.715000,0.468
texnet2024qemx,SAND,2024-08-18 03:36:26.390000,0.6809999999999999,no pick,no pick
texnet2024qemx,SAND,2024-08-18 03:37:24.160000,0.55,2024-08-18 03:37:48.160000,0.037
texnet2024qemx,SD01,2024-08-18 03:36:25.075000,0.001,no pick,no pick
texnet2024qemx,SD01,2024-08-18 03:37:09.265000,0.382,2024-08-18 03:37:26.795000,0.236
texnet2024qemx,SGCY,2024-08-18 03:37:03.220000,0.8170000000000001,2024-08-18 03:37:10.850000,0.554
texnet2024qemx,SGCY,2024-08-18 03:37:03.240000,0.7929999999999999,2024-08-18 03:37:10.850000,0.561
texnet2024qemx,SM03,2024-08-18 03:37:04.271000,0.364,2024-08-18 03:37:12.541000,0.707
texnet2024qemx,SM03,2024-08-18 03:37:04.301000,0.6659999999999999,2024-08-18 03:37:12.541000,0.66
texnet2024qemx,SN07,2024-08-18 03:37:21.713500,0.469,2024-08-18 03:37:42.643500,0.262
texnet2024qemx,SN08,2024-08-18 03:36:27.492000,0.053,no pick,no pick
texnet2024qemx,SN08,2024-08-18 03:37:16.762000,0.07200000000000001,2024-08-18 03:37:35.502000,0.59
texnet2024qemx,SN09,2024-08-18 03:36:28.210000,0.005,no pick,no pick
texnet2024qeje,CW01,2024-08-18 01:45:17.067000,0.91,2024-08-18 01:45:19.647000,0.806
texnet2024qeje,GV03,2024-08-18 01:45:18.859000,0.8270000000000001,2024-08-18 01:45:22.699000,0.683
texnet2024qeje,MB03,2024-08-18 01:45:35.550500,0.002,no pick,no pick
texnet2024qeje,MB05,2024-08-18 01:45:19.886500,0.903,2024-08-18 01:45:24.696500,0.859
texnet2024qeje,MB06,2024-08-18 01:45:20.347500,0.054000000000000006,2024-08-18 01:45:25.297500,0.595
texnet2024qeje,MB09,2024-08-18 01:45:14.925000,0.922,2024-08-18 01:45:16.025000,0.874
texnet2024qeje,MB10,2024-08-18 01:45:15.290000,0.9079999999999999,2024-08-18 01:45:16.560000,0.58
texnet2024qeje,MB11,2024-08-18 01:45:17.720000,0.648,2024-08-18 01:45:21.170000,0.788
texnet2024qeje,MB13,2024-08-18 01:45:17.170000,0.87,2024-08-18 01:45:19.780000,0.871
texnet2024qeje,MB15,2024-08-18 01:45:19.630000,0.441,2024-08-18 01:45:24.140000,0.764
texnet2024qeje,MB16,2024-08-18 01:45:20.570000,0.8290000000000001,2024-08-18 01:45:25.510000,0.665
texnet2024qeje,MB19,2024-08-18 01:45:16.551500,0.82,2024-08-18 01:45:18.821500,0.832
texnet2024qeje,MB21,2024-08-18 01:45:15.885000,0.912,2024-08-18 01:45:17.575000,0.821
texnet2024qeje,MB22,2024-08-18 01:44:45.790000,0.005,2024-08-18 01:45:21.860000,0.78
texnet2024qeje,MB23,2024-08-18 01:45:15.670500,0.9209999999999999,2024-08-18 01:45:17.330500,0.866
texnet2024qeje,MG01,2024-08-18 01:45:16.778740,0.8959999999999999,2024-08-18 01:45:19.218740,0.889
texnet2024qeje,POST,2024-08-18 01:45:28.165000,0.03,2024-08-18 01:45:39.205000,0.534
texnet2024qeje,SD01,2024-08-18 01:45:19.065000,0.892,2024-08-18 01:45:22.105000,0.411
texnet2024qeje,SGCY,2024-08-18 01:45:27.160000,0.011000000000000001,2024-08-18 01:45:36.490000,0.098
texnet2024qeje,SM01,2024-08-18 01:44:45.985000,0.001,2024-08-18 01:45:18.965000,0.687
texnet2024qeje,SM03,2024-08-18 01:45:15.067000,0.93,2024-08-18 01:45:16.187000,0.733
texnet2024qeje,SM04,2024-08-18 01:45:19.061000,0.187,2024-08-18 01:45:22.861000,0.811
texnet2024qeje,SN07,2024-08-18 01:44:46.173500,0.005,no pick,no pick
texnet2024qeiu,APMT,2024-08-18 01:32:41.660000,0.015,no pick,no pick
texnet2024qeiu,AT01,2024-08-18 01:33:09.235000,0.894,2024-08-18 01:33:11.215000,0.856
texnet2024qeiu,MB01,2024-08-18 01:32:41.240500,0.82,2024-08-18 01:33:16.990500,0.703
texnet2024qeiu,MB02,2024-08-18 01:32:41.134500,0.066,2024-08-18 01:33:24.684500,0.632
texnet2024qeiu,MB02,2024-08-18 01:33:18.044500,0.157,2024-08-18 01:33:24.644500,0.708
texnet2024qeiu,MB03,2024-08-18 01:33:24.360500,0.8370000000000001,2024-08-18 01:33:37.020500,0.714
texnet2024qeiu,MB11,2024-08-18 01:33:16.290000,0.314,2024-08-18 01:33:23.350000,0.432
texnet2024qeiu,MB11,2024-08-18 01:33:16.330000,0.672,2024-08-18 01:33:23.510000,0.426
texnet2024qeiu,MB21,2024-08-18 01:32:41.065000,0.019,no pick,no pick
texnet2024qeiu,MB21,2024-08-18 01:33:19.065000,0.07200000000000001,2024-08-18 01:33:27.895000,0.048
texnet2024qeiu,OG02,2024-08-18 01:33:17.752000,0.369,2024-08-18 01:33:25.582000,0.724
texnet2024qeiu,OG02,2024-08-18 01:33:17.672000,0.86,2024-08-18 01:33:25.562000,0.611
texnet2024qeiu,OZNA,2024-08-18 01:33:23.955000,0.019,2024-08-18 01:33:23.945000,0.525
texnet2024qeiu,OZNA,2024-08-18 01:33:23.945000,0.7090000000000001,2024-08-18 01:33:36.465000,0.791
texnet2024qeiu,POST,2024-08-18 01:33:32.415000,0.48100000000000004,2024-08-18 01:33:50.605000,0.429
texnet2024qeiu,SGCY,2024-08-18 01:33:17.210000,0.746,2024-08-18 01:33:24.800000,0.678
texnet2024qeiu,SGCY,2024-08-18 01:33:17.170000,0.958,2024-08-18 01:33:24.690000,0.51
texnet2024qdii,MB07,2024-08-17 12:10:03.800000,0.363,2024-08-17 12:10:43.170000,0.035
texnet2024qdii,MB15,2024-08-17 12:10:32.430000,0.878,2024-08-17 12:10:34.270000,0.719
texnet2024qdii,MB15,2024-08-17 12:10:37.680000,0.016,no pick,no pick
texnet2024qdii,MB16,2024-08-17 12:10:33.470000,0.8029999999999999,2024-08-17 12:10:35.840000,0.629
texnet2024qdii,MB16,2024-08-17 12:10:33.470000,0.5329999999999999,2024-08-17 12:10:35.840000,0.037
texnet2024qdii,MG01,2024-08-17 12:10:03.853823,0.243,2024-08-17 12:10:34.763823,0.735
texnet2024qdii,MNHN,2024-08-17 12:10:02.320000,0.17300000000000001,no pick,no pick
texnet2024qdii,OG02,2024-08-17 12:10:39,0.848,2024-08-17 12:10:45.260000,0.82
texnet2024qdii,POST,2024-08-17 12:10:03.765000,0.064,2024-08-17 12:10:57.645000,0.473
texnet2024qdii,SD01,2024-08-17 12:10:00.905000,0.35100000000000003,2024-08-17 12:10:37.835000,0.667
texnet2024qdii,SM02,2024-08-17 12:10:31.637000,0.92,2024-08-17 12:10:32.867000,0.819
texnet2024qdii,SM03,2024-08-17 12:10:03.265000,0.10800000000000001,2024-08-17 12:10:36.985000,0.77
texnet2024qdii,SM04,2024-08-17 12:10:31.943000,0.893,2024-08-17 12:10:33.383000,0.843
texnet2024qczv,MB02,2024-08-17 07:51:11.414500,0.45299999999999996,no pick,no pick
texnet2024qczv,MB05,2024-08-17 07:51:44.288500,0.893,2024-08-17 07:51:49.278500,0.868
texnet2024qczv,MB07,2024-08-17 07:51:11.400000,0.237,2024-08-17 07:51:19.710000,0.415
texnet2024qczv,MB15,2024-08-17 07:51:40.140000,0.843,2024-08-17 07:51:42,0.761
texnet2024qczv,MB16,2024-08-17 07:51:41.150000,0.732,2024-08-17 07:51:43.520000,0.714
texnet2024qczv,MG01,2024-08-17 07:51:40.895036,0.006,2024-08-17 07:51:42.565036,0.664
texnet2024qczv,MNHN,2024-08-17 07:51:59.230000,0.243,no pick,no pick
texnet2024qczv,OG02,2024-08-17 07:51:46.690000,0.841,2024-08-17 07:51:52.950000,0.842
texnet2024qczv,OG04,2024-08-17 07:51:47.330000,0.747,2024-08-17 07:51:54.130000,0.551
texnet2024qczv,POST,2024-08-17 07:51:53.265000,0.48,2024-08-17 07:52:05.215000,0.69
texnet2024qczv,SD01,2024-08-17 07:51:42.265000,0.843,2024-08-17 07:51:45.575000,0.77
texnet2024qczv,SM02,2024-08-17 07:51:39.327000,0.9109999999999999,2024-08-17 07:51:40.587000,0.873
texnet2024qczv,SM03,2024-08-17 07:51:09.297000,0.617,2024-08-17 07:51:44.647000,0.568
texnet2024qczv,SM04,2024-08-17 07:51:39.663000,0.927,2024-08-17 07:51:41.123000,0.873
texnet2024qcwt,APMT,2024-08-17 06:19:57.560000,0.006999999999999999,no pick,no pick
texnet2024qcwt,AT01,2024-08-17 06:19:56.423000,0.124,2024-08-17 06:20:35.663000,0.041
texnet2024qcwt,CW01,2024-08-17 06:19:55.743000,0.336,2024-08-17 06:20:30.823000,0.827
texnet2024qcwt,GV02,2024-08-17 06:20:28.709000,0.8370000000000001,2024-08-17 06:20:32.579000,0.648
texnet2024qcwt,GV03,2024-08-17 06:20:26.299000,0.805,2024-08-17 06:20:28.519000,0.843
texnet2024qcwt,GV03,2024-08-17 06:20:31.399000,0.251,2024-08-17 06:20:28.519000,0.044
texnet2024qcwt,MB03,2024-08-17 06:19:57.214500,0.006,2024-08-17 06:20:49.634500,0.508
texnet2024qcwt,MB05,2024-08-17 06:19:57.028500,0.048,2024-08-17 06:20:43.748500,0.396
texnet2024qcwt,MB13,2024-08-17 06:20:28.640000,0.14800000000000002,2024-08-17 06:20:32.120000,0.451
texnet2024qcwt,MNHN,2024-08-17 06:19:56.950000,0.049,no pick,no pick
texnet2024qcwt,OP01,2024-08-17 06:19:55.593000,0.063,2024-08-17 06:20:35.143000,0.311
texnet2024qcwt,OZNA,2024-08-17 06:19:57.485000,0.006,no pick,no pick
texnet2024qcwt,SGCY,2024-08-17 06:20:30.330000,0.782,2024-08-17 06:20:35.380000,0.744
texnet2024qcwt,SN07,2024-08-17 06:19:57.633500,0.003,no pick,no pick
texnet2024qcwt,SN10,2024-08-17 06:19:57.456000,0.004,no pick,no pick
texnet2024qcmj,APMT,2024-08-17 01:03:57.320000,0.006,no pick,no pick
texnet2024qcmj,AT01,2024-08-17 01:04:25.623000,0.93,2024-08-17 01:04:27.063000,0.866
texnet2024qcmj,CW01,2024-08-17 01:03:56.405000,0.8290000000000001,2024-08-17 01:04:34.845000,0.843
texnet2024qcmj,CW01,2024-08-17 01:04:32.475000,0.013999999999999999,2024-08-17 01:04:34.835000,0.771
texnet2024qcmj,MB01,2024-08-17 01:03:57.445500,0.133,no pick,no pick
texnet2024qcmj,MB02,2024-08-17 01:04:37.364500,0.08900000000000001,2024-08-17 01:04:46.674500,0.178
texnet2024qcmj,MB02,2024-08-17 01:04:37.284500,0.81,2024-08-17 01:04:46.694500,0.278
